RECRUITER_CODE,smiles_atom_index,smile_atom
LR00329,17,N
LR00329,18,C
LR00329,19,C
LR00329,20,O
LR00329,21,C
LR00329,22,C
LR00329,23,C
LR00329,24,C
LR00329,25,C
LR00329,26,Cl
LR00329,27,C
LR00329,28,C
LR00329,29,C
LR00329,30,N
LR00329,31,C
LR00329,32,C
LR00329,33,C
LR00329,34,C
LR00329,35,O
LR00329,36,C
LR00329,37,N
LR00330,0,C
LR00330,1,C
LR00330,2,C
LR00330,3,C
LR00330,4,C
LR00330,5,C
LR00330,6,N
LR00330,7,C
LR00330,8,C
LR00330,9,O
LR00330,10,N
LR00330,11,C
LR00330,12,C
LR00330,13,C
LR00330,14,C
LR00330,15,O
LR00330,16,C
LR00330,17,C
LR00330,18,C
LR00330,19,C
LR00330,20,C
LR00330,21,C
LR00330,22,C
LR00330,23,C
LR00330,24,Cl
LR00330,25,C
LR00330,26,F
LR00330,27,C
LR00330,28,C
LR00330,29,O
LR00330,30,N
LR00330,31,C
LR00330,32,C
LR00330,33,C
LR00330,34,Cl
LR00330,35,C
LR00330,36,C
LR00330,37,C
LR00331,0,N
LR00331,1,C
LR00331,2,C
LR00331,3,O
LR00331,4,C
LR00331,5,C
LR00331,6,C
LR00331,7,C
LR00331,8,N
LR00331,9,C
LR00331,10,S
LR00332,0,N
LR00332,1,C
LR00332,2,C
LR00332,3,O
LR00332,4,C
LR00332,5,C
LR00332,6,C
LR00332,7,C
LR00332,8,N
LR00332,9,C
LR00332,10,S
LR00333,0,C
LR00333,1,C
LR00333,2,C
LR00333,3,C
LR00333,4,C
LR00333,5,C
LR00333,6,C
LR00333,7,C
LR00333,8,C
LR00333,9,N
LR00333,10,C
LR00333,11,O
LR00334,0,N
LR00334,1,C
LR00334,2,C
LR00334,3,O
LR00334,4,C
LR00334,5,C
LR00334,6,C
LR00334,7,N
LR00334,8,C
LR00334,9,C
LR00334,10,C
LR00334,11,Cl
LR00334,12,C
LR00334,13,C
LR00334,14,C
LR00335,0,C
LR00335,1,O
LR00335,2,C
LR00335,3,C
LR00335,4,C
LR00335,5,C
LR00335,6,C
LR00335,7,N
LR00335,8,C
LR00335,9,C
LR00335,10,C
LR00335,11,C
LR00335,12,C
LR00335,13,Cl
LR00335,14,C
LR00335,15,C
LR00335,16,C
LR00335,17,C
LR00335,18,C
LR00335,19,C
LR00335,20,C
LR00335,21,Cl
LR00335,22,C
LR00335,23,C
LR00335,24,N
LR00335,25,C
LR00335,26,O
LR00335,27,N
LR00335,28,C
LR00335,29,C
LR00335,30,N
LR00335,31,C
LR00335,32,O
LR00335,33,C
LR00335,34,C
LR00335,35,O
LR00335,36,C
LR00335,37,C
LR00335,38,C
LR00335,39,C
LR00336,0,C
LR00336,1,O
LR00336,2,C
LR00336,3,C
LR00336,4,C
LR00336,5,C
LR00336,6,C
LR00336,7,N
LR00336,8,C
LR00336,9,C
LR00336,10,C
LR00336,11,C
LR00336,12,C
LR00336,13,Cl
LR00336,14,C
LR00336,15,C
LR00336,16,C
LR00336,17,C
LR00336,18,C
LR00336,19,C
LR00336,20,C
LR00336,21,Cl
LR00336,22,C
LR00336,23,C
LR00336,24,N
LR00336,25,C
LR00336,26,O
LR00336,27,N
LR00336,28,C
LR00336,29,C
LR00336,30,N
LR00336,31,C
LR00336,32,O
LR00336,33,C
LR00336,34,C
LR00336,35,O
LR00336,36,C
LR00336,37,C
LR00336,38,C
LR00336,39,C
LR00337,0,C
LR00337,1,C
LR00337,2,C
LR00337,3,C
LR00337,4,C
LR00337,5,C
LR00337,6,C
LR00337,7,C
LR00337,8,C
LR00337,9,N
LR00337,10,C
LR00337,11,O
LR00338,0,C
LR00338,1,O
LR00338,2,C
LR00338,3,N
LR00338,4,C
LR00338,5,C
LR00338,6,C
LR00338,7,N
LR00338,8,C
LR00338,9,C
LR00338,10,O
LR00338,11,N
LR00338,12,C
LR00338,13,C
LR00338,14,C
LR00338,15,Cl
LR00338,16,C
LR00338,17,C
LR00338,18,C
LR00338,19,C
LR00338,20,C
LR00338,21,C
LR00338,22,C
LR00338,23,C
LR00338,24,C
LR00338,25,Cl
LR00338,26,C
LR00338,27,C
LR00338,28,C
LR00338,29,C
LR00338,30,N
LR00338,31,C
LR00338,32,C
LR00338,33,C
LR00338,34,C
LR00338,35,O
LR00338,36,C
LR00338,37,N
LR00339,0,C
LR00339,1,C
LR00339,2,N
LR00339,3,N
LR00339,4,N
LR00339,5,C
LR00339,6,C
LR00339,7,C
LR00339,8,C
LR00339,9,C
LR00339,10,N
LR00339,11,C
LR00339,12,C
LR00339,13,C
LR00339,14,C
LR00339,15,C
LR00339,16,C
LR00339,17,C
LR00339,18,N
LR00339,19,N
LR00339,20,N
LR00339,21,C
LR00339,22,C
LR00339,23,C
LR00339,24,C
LR00339,25,C
LR00339,26,C
LR00339,27,N
LR00339,28,C
LR00339,29,C
LR00339,30,C
LR00339,31,C
LR00339,32,C
LR00340,0,O
LR00340,1,C
LR00340,2,N
LR00340,3,C
LR00340,4,C
LR00340,5,C
LR00340,6,C
LR00340,7,C
LR00340,8,C
LR00340,9,C
LR00340,10,C
LR00340,11,C
LR00340,12,Cl
LR00340,13,C
LR00340,14,F
LR00340,15,C
LR00340,16,C
LR00340,17,O
LR00340,18,N
LR00340,19,C
LR00340,20,C
LR00340,21,C
LR00340,22,Cl
LR00340,23,C
LR00340,24,C
LR00340,25,C
LR00340,26,N
LR00340,27,C
LR00340,28,C
LR00340,29,C
LR00340,30,C
LR00341,0,N
LR00341,1,C
LR00341,2,C
LR00341,3,O
LR00341,4,C
LR00341,5,C
LR00341,6,C
LR00341,7,N
LR00341,8,C
LR00341,9,C
LR00341,10,C
LR00341,11,F
LR00341,12,C
LR00341,13,C
LR00341,14,C
LR00342,0,C
LR00342,1,O
LR00342,2,C
LR00342,3,N
LR00342,4,C
LR00342,5,N
LR00342,6,C
LR00342,7,C
LR00342,8,N
LR00342,9,C
LR00342,10,C
LR00342,11,N
LR00342,12,N
LR00342,13,C
LR00342,14,C
LR00342,15,C
LR00342,16,C
LR00342,17,C
LR00342,18,C
LR00342,19,C
LR00342,20,C
LR00342,21,C
LR00342,22,C
LR00342,23,C
LR00342,24,C
LR00342,25,N
LR00342,26,C
LR00342,27,C
LR00342,28,N
LR00342,29,C
LR00342,30,C
LR00342,31,C
LR00342,32,Cl
LR00342,33,C
LR00342,34,N
LR00342,35,C
LR00342,36,O
LR00342,37,C
LR00342,38,O
LR00343,0,C
LR00343,1,C
LR00343,2,C
LR00343,3,C
LR00343,4,N
LR00343,5,N
LR00343,6,C
LR00343,7,C
LR00343,8,C
LR00343,9,C
LR00343,10,C
LR00343,11,C
LR00343,12,C
LR00343,13,Cl
LR00343,14,C
LR00343,15,C
LR00343,16,C
LR00343,17,N
LR00343,18,C
LR00343,19,C
LR00343,20,C
LR00343,21,C
LR00343,22,C
LR00343,23,Cl
LR00343,24,C
LR00343,25,F
LR00343,26,C
LR00343,27,O
LR00344,0,C
LR00344,1,N
LR00344,2,C
LR00344,3,C
LR00344,4,C
LR00344,5,C
LR00344,6,N
LR00344,7,C
LR00344,8,C
LR00344,9,C
LR00344,10,C
LR00344,11,N
LR00344,12,C
LR00344,13,O
LR00344,14,C
LR00344,15,N
LR00344,16,C
LR00344,17,C
LR00344,18,C
LR00344,19,Cl
LR00344,20,C
LR00344,21,C
LR00344,22,C
LR00344,23,C
LR00344,24,C
LR00344,25,C
LR00344,26,C
LR00344,27,C
LR00344,28,C
LR00344,29,C
LR00344,30,C
LR00344,31,C
LR00344,32,N
LR00344,33,C
LR00344,34,N
LR00344,35,C
LR00344,36,C
LR00344,37,C
LR00344,38,C
LR00344,39,C
LR00344,40,Cl
LR00344,41,C
LR00344,42,C
LR00344,43,C
LR00344,44,O
LR00344,45,C
LR00345,0,C
LR00345,1,C
LR00345,2,C
LR00345,3,C
LR00345,4,N
LR00345,5,C
LR00345,6,O
LR00345,7,C
LR00345,8,C
LR00345,9,C
LR00345,10,C
LR00345,11,C
LR00345,12,Cl
LR00345,13,C
LR00345,14,C
LR00345,15,N
LR00345,16,C
LR00345,17,C
LR00345,18,C
LR00345,19,C
LR00345,20,C
LR00345,21,C
LR00345,22,C
LR00345,23,N
LR00345,24,C
LR00345,25,C
LR00345,26,N
LR00345,27,N
LR00345,28,N
LR00345,29,N
LR00345,30,C
LR00345,31,C
LR00345,32,C
LR00345,33,C
LR00345,34,C
LR00345,35,F
LR00345,36,C
LR00345,37,Cl
LR00345,38,C
LR00346,0,C
LR00346,1,C
LR00346,2,C
LR00346,3,C
LR00346,4,C
LR00346,5,C
LR00346,6,Cl
LR00346,7,C
LR00346,8,C
LR00346,9,N
LR00346,10,C
LR00346,11,N
LR00346,12,C
LR00346,13,C
LR00346,14,C
LR00346,15,C
LR00346,16,C
LR00346,17,C
LR00346,18,C
LR00346,19,C
LR00346,20,C
LR00346,21,C
LR00346,22,C
LR00346,23,C
LR00346,24,C
LR00346,25,Cl
LR00346,26,C
LR00346,27,C
LR00346,28,N
LR00346,29,C
LR00346,30,C
LR00346,31,O
LR00346,32,N
LR00346,33,C
LR00346,34,C
LR00346,35,N
LR00346,36,C
LR00346,37,C
LR00346,38,N
LR00346,39,C
LR00346,40,C
LR00346,41,C
LR00346,42,C
LR00346,43,C
LR00346,44,C
LR00346,45,C
LR00346,46,C
LR00347,0,C
LR00347,1,O
LR00347,2,C
LR00347,3,N
LR00347,4,C
LR00347,5,N
LR00347,6,C
LR00347,7,C
LR00347,8,N
LR00347,9,C
LR00347,10,C
LR00347,11,N
LR00347,12,N
LR00347,13,C
LR00347,14,C
LR00347,15,C
LR00347,16,C
LR00347,17,C
LR00347,18,C
LR00347,19,C
LR00347,20,C
LR00347,21,C
LR00347,22,C
LR00347,23,C
LR00347,24,C
LR00347,25,N
LR00347,26,C
LR00347,27,C
LR00347,28,N
LR00347,29,C
LR00347,30,C
LR00347,31,C
LR00347,32,Cl
LR00347,33,C
LR00347,34,N
LR00347,35,C
LR00347,36,O
LR00347,37,C
LR00347,38,O
LR00348,0,C
LR00348,1,O
LR00348,2,C
LR00348,3,N
LR00348,4,C
LR00348,5,C
LR00348,6,C
LR00348,7,N
LR00348,8,C
LR00348,9,C
LR00348,10,C
LR00348,11,C
LR00348,12,C
LR00348,13,C
LR00348,14,C
LR00348,15,Cl
LR00348,16,C
LR00348,17,C
LR00348,18,N
LR00348,19,C
LR00348,20,C
LR00348,21,C
LR00348,22,C
LR00348,23,C
LR00348,24,C
LR00348,25,C
LR00348,26,Cl
LR00348,27,C
LR00348,28,C
LR00348,29,O
LR00348,30,N
LR00348,31,C
LR00348,32,C
LR00348,33,C
LR00348,34,C
LR00348,35,O
LR00348,36,C
LR00348,37,N
LR00349,0,C
LR00349,1,O
LR00349,2,C
LR00349,3,C
LR00349,4,C
LR00349,5,C
LR00349,6,C
LR00349,7,C
LR00349,8,C
LR00349,9,O
LR00349,10,N
LR00349,11,C
LR00349,12,C
LR00349,13,C
LR00349,14,N
LR00349,15,C
LR00349,16,C
LR00349,17,C
LR00349,18,C
LR00349,19,C
LR00349,20,C
LR00349,21,C
LR00349,22,C
LR00349,23,C
LR00349,24,N
LR00349,25,C
LR00350,0,C
LR00350,1,C
LR00350,2,C
LR00350,3,C
LR00350,4,C
LR00350,5,C
LR00350,6,C
LR00350,7,C
LR00350,8,C
LR00350,9,N
LR00350,10,C
LR00350,11,O
LR00351,0,C
LR00351,1,C
LR00351,2,C
LR00351,3,C
LR00351,4,C
LR00351,5,C
LR00351,6,C
LR00351,7,C
LR00351,8,C
LR00351,9,N
LR00351,10,C
LR00351,11,O
LR00352,0,C
LR00352,1,C
LR00352,2,C
LR00352,3,N
LR00352,4,C
LR00352,5,C
LR00352,6,C
LR00352,7,N
LR00352,8,C
LR00352,9,C
LR00352,10,O
LR00352,11,C
LR00352,12,C
LR00352,13,C
LR00352,14,C
LR00352,15,C
LR00352,16,C
LR00352,17,C
LR00352,18,C
LR00352,19,C
LR00352,20,C
LR00352,21,C
LR00352,22,C
LR00352,23,O
LR00352,24,N
LR00352,25,C
LR00352,26,C
LR00352,27,C
LR00352,28,C
LR00352,29,N
LR00352,30,C
LR00352,31,C
LR00352,32,N
LR00352,33,N
LR00352,34,S
LR00352,35,C
LR00352,36,C
LR00352,37,C
LR00352,38,C
LR00352,39,S
LR00352,40,N
LR00352,41,N
LR00353,0,C
LR00353,1,C
LR00353,2,C
LR00353,3,O
LR00353,4,C
LR00353,5,C
LR00353,6,C
LR00353,7,F
LR00353,8,C
LR00353,9,C
LR00353,10,C
LR00353,11,C
LR00353,12,O
LR00353,13,N
LR00353,14,C
LR00353,15,C
LR00353,16,C
LR00353,17,C
LR00353,18,C
LR00353,19,Cl
LR00353,20,C
LR00353,21,N
LR00353,22,C
LR00353,23,O
LR00353,24,C
LR00353,25,C
LR00353,26,C
LR00353,27,N
LR00353,28,O
LR00353,29,C
LR00353,30,C
LR00353,31,C
LR00353,32,C
LR00353,33,C
LR00353,34,C
LR00353,35,Cl
LR00353,36,C
LR00353,37,C
LR00354,0,C
LR00354,1,C
LR00354,2,C
LR00354,3,O
LR00354,4,C
LR00354,5,C
LR00354,6,C
LR00354,7,F
LR00354,8,C
LR00354,9,C
LR00354,10,C
LR00354,11,C
LR00354,12,O
LR00354,13,N
LR00354,14,C
LR00354,15,C
LR00354,16,C
LR00354,17,C
LR00354,18,C
LR00354,19,Cl
LR00354,20,C
LR00354,21,N
LR00354,22,C
LR00354,23,O
LR00354,24,C
LR00354,25,C
LR00354,26,O
LR00354,27,C
LR00354,28,C
LR00354,29,C
LR00354,30,C
LR00354,31,C
LR00354,32,C
LR00354,33,Cl
LR00354,34,C
LR00354,35,C
LR00355,0,C
LR00355,1,C
LR00355,2,C
LR00355,3,O
LR00355,4,C
LR00355,5,C
LR00355,6,C
LR00355,7,F
LR00355,8,C
LR00355,9,C
LR00355,10,C
LR00355,11,C
LR00355,12,O
LR00355,13,N
LR00355,14,C
LR00355,15,C
LR00355,16,C
LR00355,17,C
LR00355,18,C
LR00355,19,C
LR00355,20,N
LR00355,21,C
LR00355,22,N
LR00355,23,C
LR00355,24,O
LR00355,25,C
LR00355,26,C
LR00355,27,C
LR00355,28,O
LR00355,29,C
LR00355,30,C
LR00355,31,C
LR00355,32,C
LR00355,33,C
LR00355,34,C
LR00355,35,Cl
LR00355,36,C
LR00355,37,C
LR00356,0,O
LR00356,1,N
LR00356,2,O
LR00356,3,C
LR00356,4,C
LR00356,5,C
LR00356,6,C
LR00356,7,C
LR00356,8,N
LR00356,9,C
LR00356,10,O
LR00356,11,C
LR00356,12,C
LR00356,13,C
LR00356,14,C
LR00356,15,C
LR00356,16,Cl
LR00356,17,C
LR00356,18,C
LR00356,19,O
LR00356,20,C
LR00356,21,C
LR00356,22,C
LR00356,23,O
LR00356,24,C
LR00356,25,C
LR00356,26,C
LR00356,27,C
LR00356,28,C
LR00356,29,C
LR00356,30,Cl
LR00356,31,C
LR00356,32,C
LR00356,33,C
LR00356,34,C
LR00357,0,C
LR00357,1,C
LR00357,2,C
LR00357,3,O
LR00357,4,C
LR00357,5,C
LR00357,6,C
LR00357,7,F
LR00357,8,C
LR00357,9,C
LR00357,10,C
LR00357,11,C
LR00357,12,O
LR00357,13,N
LR00357,14,C
LR00357,15,C
LR00357,16,C
LR00357,17,C
LR00357,18,C
LR00357,19,Cl
LR00357,20,C
LR00357,21,N
LR00357,22,C
LR00357,23,O
LR00357,24,C
LR00357,25,C
LR00357,26,C
LR00357,27,O
LR00357,28,C
LR00357,29,C
LR00357,30,C
LR00357,31,C
LR00357,32,C
LR00357,33,C
LR00357,34,Cl
LR00357,35,C
LR00357,36,C
LR00358,0,C
LR00358,1,C
LR00358,2,C
LR00358,3,C
LR00358,4,C
LR00358,5,C
LR00358,6,C
LR00358,7,N
LR00358,8,C
LR00358,9,O
LR00358,10,C
LR00358,11,C
LR00358,12,C
LR00358,13,C
LR00358,14,C
LR00358,15,C
LR00358,16,O
LR00358,17,C
LR00358,18,C
LR00358,19,C
LR00358,20,C
LR00358,21,O
LR00358,22,C
LR00358,23,C
LR00358,24,C
LR00358,25,O
LR00358,26,C
LR00358,27,C
LR00358,28,C
LR00358,29,C
LR00358,30,C
LR00358,31,C
LR00358,32,Cl
LR00358,33,C
LR00358,34,C
LR00358,35,C
LR00358,36,C
LR00359,0,C
LR00359,1,O
LR00359,2,C
LR00359,3,C
LR00359,4,C
LR00359,5,C
LR00359,6,C
LR00359,7,N
LR00359,8,C
LR00359,9,C
LR00359,10,C
LR00359,11,C
LR00359,12,C
LR00359,13,Cl
LR00359,14,C
LR00359,15,C
LR00359,16,C
LR00359,17,C
LR00359,18,C
LR00359,19,C
LR00359,20,C
LR00359,21,Cl
LR00359,22,C
LR00359,23,C
LR00359,24,N
LR00359,25,C
LR00359,26,O
LR00359,27,N
LR00359,28,C
LR00359,29,C
LR00359,30,N
LR00359,31,C
LR00359,32,O
LR00359,33,C
LR00359,34,C
LR00359,35,O
LR00359,36,C
LR00359,37,C
LR00359,38,C
LR00359,39,C
LR00360,0,C
LR00360,1,O
LR00360,2,C
LR00360,3,C
LR00360,4,C
LR00360,5,C
LR00360,6,C
LR00360,7,N
LR00360,8,C
LR00360,9,C
LR00360,10,C
LR00360,11,C
LR00360,12,C
LR00360,13,Cl
LR00360,14,C
LR00360,15,C
LR00360,16,C
LR00360,17,C
LR00360,18,C
LR00360,19,C
LR00360,20,C
LR00360,21,Cl
LR00360,22,C
LR00360,23,C
LR00360,24,N
LR00360,25,C
LR00360,26,O
LR00360,27,N
LR00360,28,C
LR00360,29,C
LR00360,30,N
LR00360,31,C
LR00360,32,O
LR00360,33,C
LR00360,34,C
LR00360,35,O
LR00360,36,C
LR00360,37,C
LR00360,38,C
LR00360,39,C
LR00361,0,C
LR00361,1,O
LR00361,2,C
LR00361,3,C
LR00361,4,C
LR00361,5,C
LR00361,6,C
LR00361,7,N
LR00361,8,C
LR00361,9,C
LR00361,10,C
LR00361,11,C
LR00361,12,C
LR00361,13,Cl
LR00361,14,C
LR00361,15,C
LR00361,16,C
LR00361,17,C
LR00361,18,C
LR00361,19,C
LR00361,20,C
LR00361,21,Cl
LR00361,22,C
LR00361,23,C
LR00361,24,N
LR00361,25,C
LR00361,26,O
LR00361,27,N
LR00361,28,C
LR00361,29,C
LR00361,30,N
LR00361,31,C
LR00361,32,O
LR00361,33,C
LR00361,34,C
LR00361,35,O
LR00361,36,C
LR00361,37,C
LR00361,38,C
LR00361,39,C
LR00362,0,C
LR00362,1,C
LR00362,2,N
LR00362,3,C
LR00362,4,N
LR00362,5,C
LR00362,6,C
LR00362,7,O
LR00362,8,O
LR00362,9,N
LR00362,10,C
LR00362,11,N
LR00362,12,C
LR00362,13,C
LR00362,14,C
LR00362,15,C
LR00362,16,C
LR00362,17,S
LR00362,18,C
LR00362,19,C
LR00362,20,C
LR00362,21,C
LR00362,22,N
LR00362,23,C
LR00362,24,C
LR00362,25,C
LR00362,26,C
LR00362,27,C
LR00362,28,Cl
LR00362,29,C
LR00362,30,C
LR00362,31,C
LR00362,32,C
LR00362,33,C
LR00362,34,C
LR00363,0,C
LR00363,1,C
LR00363,2,C
LR00363,3,C
LR00363,4,C
LR00363,5,C
LR00363,6,N
LR00363,7,C
LR00363,8,C
LR00363,9,C
LR00363,10,C
LR00363,11,N
LR00363,12,C
LR00363,13,C
LR00363,14,Cl
LR00363,15,C
LR00363,16,N
LR00363,17,C
LR00363,18,C
LR00363,19,N
LR00363,20,O
LR00363,21,C
LR00363,22,O
LR00363,23,N
LR00363,24,C
LR00363,25,C
LR00363,26,N
LR00363,27,C
LR00363,28,N
LR00363,29,C
LR00363,30,C
LR00363,31,O
LR00363,32,C
LR00363,33,C
LR00363,34,C
LR00363,35,C
LR00363,36,C
LR00363,37,C
LR00363,38,C
LR00364,0,C
LR00364,1,O
LR00364,2,C
LR00364,3,C
LR00364,4,C
LR00364,5,C
LR00364,6,N
LR00364,7,C
LR00364,8,C
LR00364,9,C
LR00364,10,C
LR00364,11,N
LR00364,12,O
LR00364,13,C
LR00364,14,O
LR00364,15,N
LR00364,16,N
LR00364,17,C
LR00364,18,C
LR00364,19,C
LR00364,20,N
LR00364,21,C
LR00364,22,C
LR00364,23,Cl
LR00364,24,C
LR00364,25,C
LR00364,26,N
LR00364,27,C
LR00364,28,C
LR00364,29,C
LR00364,30,C
LR00364,31,C
LR00364,32,C
LR00364,33,C
LR00364,34,C
LR00364,35,C
LR00365,0,C
LR00365,1,C
LR00365,2,O
LR00365,3,C
LR00365,4,C
LR00365,5,C
LR00365,6,C
LR00365,7,C
LR00365,8,N
LR00365,9,C
LR00365,10,C
LR00365,11,C
LR00365,12,C
LR00365,13,N
LR00365,14,O
LR00365,15,C
LR00365,16,O
LR00365,17,N
LR00365,18,N
LR00365,19,C
LR00365,20,C
LR00365,21,C
LR00365,22,N
LR00365,23,C
LR00365,24,C
LR00365,25,Cl
LR00365,26,C
LR00365,27,C
LR00365,28,N
LR00365,29,C
LR00365,30,C
LR00365,31,C
LR00365,32,C
LR00365,33,C
LR00365,34,C
LR00365,35,C
LR00365,36,C
LR00365,37,C
LR00366,0,C
LR00366,1,O
LR00366,2,C
LR00366,3,C
LR00366,4,C
LR00366,5,C
LR00366,6,C
LR00366,7,N
LR00366,8,C
LR00366,9,C
LR00366,10,C
LR00366,11,C
LR00366,12,C
LR00366,13,Cl
LR00366,14,C
LR00366,15,Cl
LR00366,16,C
LR00366,17,C
LR00366,18,C
LR00366,19,C
LR00366,20,C
LR00366,21,C
LR00366,22,Cl
LR00366,23,C
LR00366,24,Cl
LR00366,25,C
LR00366,26,N
LR00366,27,C
LR00366,28,O
LR00366,29,N
LR00366,30,C
LR00366,31,C
LR00366,32,N
LR00366,33,C
LR00366,34,O
LR00366,35,C
LR00366,36,C
LR00366,37,O
LR00366,38,C
LR00366,39,C
LR00366,40,C
LR00366,41,C
LR00367,0,C
LR00367,1,O
LR00367,2,C
LR00367,3,C
LR00367,4,C
LR00367,5,C
LR00367,6,C
LR00367,7,N
LR00367,8,C
LR00367,9,C
LR00367,10,C
LR00367,11,C
LR00367,12,C
LR00367,13,Cl
LR00367,14,C
LR00367,15,C
LR00367,16,C
LR00367,17,C
LR00367,18,C
LR00367,19,C
LR00367,20,C
LR00367,21,Cl
LR00367,22,C
LR00367,23,C
LR00367,24,N
LR00367,25,C
LR00367,26,O
LR00367,27,N
LR00367,28,C
LR00367,29,C
LR00367,30,N
LR00367,31,C
LR00367,32,O
LR00367,33,C
LR00367,34,C
LR00367,35,C
LR00367,36,O
LR00367,37,C
LR00367,38,C
LR00367,39,C
LR00367,40,C
LR00368,0,N
LR00368,1,C
LR00368,2,C
LR00368,3,O
LR00368,4,C
LR00368,5,C
LR00368,6,C
LR00368,7,C
LR00368,8,C
LR00368,9,C
LR00368,10,C
LR00368,11,F
LR00368,12,F
LR00368,13,F
LR00368,14,C
LR00369,0,C
LR00369,1,C
LR00369,2,C
LR00369,3,C
LR00369,4,C
LR00369,5,C
LR00369,6,C
LR00369,7,C
LR00369,8,C
LR00369,9,N
LR00369,10,C
LR00369,11,O
LR00370,0,C
LR00370,1,O
LR00370,2,C
LR00370,3,C
LR00370,4,C
LR00370,5,C
LR00370,6,C
LR00370,7,N
LR00370,8,C
LR00370,9,C
LR00370,10,C
LR00370,11,C
LR00370,12,C
LR00370,13,Cl
LR00370,14,C
LR00370,15,C
LR00370,16,C
LR00370,17,C
LR00370,18,C
LR00370,19,C
LR00370,20,C
LR00370,21,Cl
LR00370,22,C
LR00370,23,C
LR00370,24,N
LR00370,25,C
LR00370,26,O
LR00370,27,N
LR00370,28,C
LR00370,29,C
LR00370,30,N
LR00370,31,C
LR00370,32,O
LR00370,33,C
LR00370,34,C
LR00370,35,O
LR00370,36,C
LR00370,37,C
LR00370,38,C
LR00370,39,C
LR00371,0,C
LR00371,1,O
LR00371,2,C
LR00371,3,C
LR00371,4,C
LR00371,5,C
LR00371,6,C
LR00371,7,N
LR00371,8,C
LR00371,9,C
LR00371,10,C
LR00371,11,C
LR00371,12,C
LR00371,13,Cl
LR00371,14,C
LR00371,15,C
LR00371,16,C
LR00371,17,C
LR00371,18,C
LR00371,19,C
LR00371,20,C
LR00371,21,Cl
LR00371,22,C
LR00371,23,C
LR00371,24,N
LR00371,25,C
LR00371,26,O
LR00371,27,N
LR00371,28,C
LR00371,29,C
LR00371,30,N
LR00371,31,C
LR00371,32,O
LR00371,33,C
LR00371,34,C
LR00371,35,O
LR00371,36,C
LR00371,37,C
LR00371,38,C
LR00371,39,C
LR00372,0,C
LR00372,1,C
LR00372,2,C
LR00372,3,N
LR00372,4,N
LR00372,5,C
LR00372,6,C
LR00372,7,C
LR00372,8,C
LR00372,9,C
LR00372,10,C
LR00372,11,C
LR00372,12,C
LR00372,13,C
LR00372,14,C
LR00372,15,Cl
LR00372,16,C
LR00372,17,F
LR00372,18,C
LR00372,19,C
LR00372,20,O
LR00372,21,N
LR00372,22,C
LR00372,23,C
LR00372,24,C
LR00372,25,Cl
LR00372,26,C
LR00372,27,C
LR00372,28,C
LR00372,29,N
LR00372,30,C
LR00372,31,C
LR00372,32,C
LR00372,33,C
LR00372,34,C
LR00372,35,C
LR00372,36,C
LR00372,37,C
LR00372,38,C
LR00372,39,O
LR00372,40,O
LR00373,0,C
LR00373,1,C
LR00373,2,C
LR00373,3,C
LR00373,4,C
LR00373,5,N
LR00373,6,C
LR00373,7,N
LR00373,8,C
LR00373,9,O
LR00374,0,C
LR00374,1,N
LR00374,2,C
LR00374,3,C
LR00374,4,C
LR00374,5,C
LR00374,6,N
LR00374,7,C
LR00374,8,C
LR00374,9,C
LR00374,10,C
LR00374,11,N
LR00374,12,C
LR00374,13,O
LR00374,14,C
LR00374,15,N
LR00374,16,C
LR00374,17,C
LR00374,18,C
LR00374,19,Cl
LR00374,20,C
LR00374,21,C
LR00374,22,C
LR00374,23,C
LR00374,24,C
LR00374,25,C
LR00374,26,C
LR00374,27,C
LR00374,28,C
LR00374,29,C
LR00374,30,C
LR00374,31,C
LR00374,32,N
LR00374,33,C
LR00374,34,N
LR00374,35,C
LR00374,36,C
LR00374,37,C
LR00374,38,C
LR00374,39,C
LR00374,40,Cl
LR00374,41,C
LR00374,42,C
LR00374,43,C
LR00375,0,C
LR00375,1,O
LR00375,2,C
LR00375,3,C
LR00375,4,C
LR00375,5,C
LR00375,6,C
LR00375,7,N
LR00375,8,C
LR00375,9,C
LR00375,10,C
LR00375,11,C
LR00375,12,C
LR00375,13,Cl
LR00375,14,C
LR00375,15,C
LR00375,16,C
LR00375,17,C
LR00375,18,C
LR00375,19,C
LR00375,20,C
LR00375,21,Cl
LR00375,22,C
LR00375,23,C
LR00375,24,N
LR00375,25,C
LR00375,26,O
LR00375,27,N
LR00375,28,C
LR00375,29,C
LR00375,30,N
LR00375,31,C
LR00375,32,O
LR00375,33,C
LR00375,34,C
LR00375,35,O
LR00375,36,C
LR00375,37,C
LR00375,38,C
LR00375,39,C
LR00376,0,C
LR00376,1,O
LR00376,2,C
LR00376,3,C
LR00376,4,C
LR00376,5,C
LR00376,6,C
LR00376,7,N
LR00376,8,C
LR00376,9,C
LR00376,10,C
LR00376,11,C
LR00376,12,C
LR00376,13,Cl
LR00376,14,C
LR00376,15,C
LR00376,16,C
LR00376,17,C
LR00376,18,C
LR00376,19,C
LR00376,20,C
LR00376,21,Cl
LR00376,22,C
LR00376,23,C
LR00376,24,N
LR00376,25,C
LR00376,26,O
LR00376,27,N
LR00376,28,C
LR00376,29,C
LR00376,30,N
LR00376,31,C
LR00376,32,O
LR00376,33,C
LR00376,34,C
LR00376,35,O
LR00376,36,C
LR00376,37,C
LR00376,38,C
