Ligase,Scaffold_ID,Original_Scaffold_ID,RECRUITER_CODE,Scaffold_SMILES,Scaffold_Hash
XIAP,LR-SCAF00358,XIAP_SCAF_2,LR00555,C1CCC(O[C@@H]2CN[C@H](CN[C@@H]3CCCC4CCCCC43)C2)CC1,f3e29005
XIAP,LR-SCAF00267,XIAP_SCAF_3,LR00556,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCCN32)C2CCCCC2)CC1,b3763965
XIAP,LR-SCAF00047,XIAP_SCAF_4,LR00557,C1CCC2C(CCNC[C@@H]3CCCN3CC3COCN3)CNC2C1,1fbf69f8
XIAP,LR-SCAF00053,XIAP_SCAF_5,LR00558,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,27da9cc8
XIAP,LR-SCAF00053,XIAP_SCAF_5,LR00559,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,27da9cc8
XIAP,LR-SCAF00053,XIAP_SCAF_5,LR00560,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,27da9cc8
XIAP,LR-SCAF00053,XIAP_SCAF_5,LR00561,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,27da9cc8
XIAP,LR-SCAF00255,XIAP_SCAF_6,LR00562,C1CCC(CCN2CCC[C@H]2CNC2CCCCC2C2NCCCN2)CC1,aa237c1e
XIAP,LR-SCAF00067,XIAP_SCAF_7,LR00563,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,333d7b8c
XIAP,LR-SCAF00003,XIAP_SCAF_8,LR00564,C1CCC(CN2CCCN(CC3CCCC4CCCCC43)C3CCCC[C@H]32)CC1,00b73929
XIAP,LR-SCAF00317,XIAP_SCAF_9,LR00565,C1CCC2C(C1)CCCC2CN1CCC2(CCOCC2)O[C@H]2CCCCC21,d360b04b
XIAP,LR-SCAF00231,XIAP_SCAF_10,LR00566,C1CCCCC1,9970801b
XIAP,LR-SCAF00350,XIAP_SCAF_11,LR00567,C1C[C@H](N2CCNN2)CN1,ef4106a4
XIAP,LR-SCAF00231,XIAP_SCAF_10,LR00568,C1CCCCC1,9970801b
XIAP,LR-SCAF00037,XIAP_SCAF_1511e832,LR00569,CC(C)[C@H](NC(O)[C@H](C)[NH3+])C(N)O,1511e832
XIAP,LR-SCAF00111,XIAP_SCAF_12,LR00570,C1CNN(C2CC[NH2+]CC2)C1,4d932007
XIAP,LR-SCAF00304,XIAP_SCAF_13,LR00571,C1CCN(CCN2CC[NH2+]CC2)CC1,ca742bc7
XIAP,LR-SCAF00219,XIAP_SCAF_14,LR00572,C1CCNCC1,927a5aa0
XIAP,LR-SCAF00314,XIAP_SCAF_15,LR00573,C1CCC2C(C1)CCN2CCN1CC[NH2+]CC1,d01f36bc
XIAP,LR-SCAF00186,XIAP_SCAF_16,LR00574,C1CCN(CCN2CC[NH2+]CC2)C1,832ce6bf
XIAP,LR-SCAF00314,XIAP_SCAF_15,LR00575,C1CCC2C(C1)CCN2CCN1CC[NH2+]CC1,d01f36bc
XIAP,LR-SCAF00246,XIAP_SCAF_17,LR00576,C1CC2C(CCN2CCN2CC[NH2+]CC2)CN1,a26eb8ba
XIAP,LR-SCAF00026,XIAP_SCAF_18,LR00577,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]CC3)CN2)CC1,0e582485
XIAP,LR-SCAF00246,XIAP_SCAF_17,LR00578,C1CC2C(CCN2CCN2CC[NH2+]CC2)CN1,a26eb8ba
XIAP,LR-SCAF00361,XIAP_SCAF_19,LR00579,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]C[C@@H]3CN3CCCN3)CN2)CC1,f5e74ae5
XIAP,LR-SCAF00096,XIAP_SCAF_20,LR00580,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]CC4)C3C2)CC1,44341e76
XIAP,LR-SCAF00124,XIAP_SCAF_21,LR00581,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,56715195
XIAP,LR-SCAF00124,XIAP_SCAF_21,LR00582,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,56715195
XIAP,LR-SCAF00016,XIAP_SCAF_22,LR00583,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCCC4)C3C2)CC1,0bf24258
XIAP,LR-SCAF00124,XIAP_SCAF_21,LR00584,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,56715195
XIAP,LR-SCAF00100,XIAP_SCAF_23,LR00585,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,45f0c228
XIAP,LR-SCAF00124,XIAP_SCAF_21,LR00586,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,56715195
XIAP,LR-SCAF00013,XIAP_SCAF_24,LR00587,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CC5CCCCC5C4)C3C2)CC1,0a042f59
XIAP,LR-SCAF00043,XIAP_SCAF_1bd1f33b,LR00588,CCOCCOCC.COCCOCCOCCO,1bd1f33b
XIAP,LR-SCAF00231,XIAP_SCAF_10,LR00589,C1CCCCC1,9970801b
XIAP,LR-SCAF00353,XIAP_SCAF_25,LR00590,C1CCC2CCCC2C1,f0ab0e88
cIAP1,LR-SCAF00053,cIAP1_SCAF_1,LR00591,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,27da9cc8
cIAP1,LR-SCAF00140,cIAP1_SCAF_2,LR00592,C1CCC(CNCC[C@H]2CC[C@H]3CC[C@@H](CNC(C4CCCCC4)C4CCCCC4)N3CC2)CC1,626f25b5
cIAP1,LR-SCAF00005,cIAP1_SCAF_3,LR00593,C1CCC(C2CSNN2)CC1,00e15ffe
cIAP1,LR-SCAF00231,cIAP1_SCAF_4,LR00594,C1CCCCC1,9970801b
cIAP1,LR-SCAF00079,cIAP1_SCAF_5,LR00595,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCCC3CCCCC32)CC1,37d997fe
cIAP1,LR-SCAF00067,cIAP1_SCAF_6,LR00596,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,333d7b8c
cIAP1,LR-SCAF00045,cIAP1_SCAF_7,LR00597,C1CCC(CCN2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,1f579ed4
cIAP1,LR-SCAF00067,cIAP1_SCAF_6,LR00598,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,333d7b8c
cIAP1,LR-SCAF00067,cIAP1_SCAF_6,LR00599,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,333d7b8c
cIAP1,LR-SCAF00326,cIAP1_SCAF_8,LR00600,C1CCC(CCN2C[C@@H]3CC4CCCC[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,de9a4163
cIAP1,LR-SCAF00124,cIAP1_SCAF_9,LR00601,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,56715195
cIAP1,LR-SCAF00100,cIAP1_SCAF_10,LR00602,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,45f0c228
cIAP1,LR-SCAF00136,cIAP1_SCAF_11,LR00603,C1CCC(CCN2CCC[C@H]2C2NC(CC3CCCCC3)CS2)CC1,5f5a5983
