Ligase,Scaffold_ID,Recruiter_Count,Scaffold_Hash,Original_Scaffold_ID_Group,Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,Scaffold_Center_of_Mass_X,Scaffold_Center_of_Mass_Y,Scaffold_Center_of_Mass_Z,Ligase_Scaffold_Connectivity,Total_Recruiters,Recruiter_Density_Score,Shannon_Diversity_Index,Normalized_Diversity
MDM2,LR-SCAF00178,1,81b81ee0,MDM2_SCAF_37,C1CCC([C@H]2CCCN([C@H](CSN3CCCC3)C3CC3)[C@@H]2C2CCCCC2)CC1,C1CCC([C@H]2CCCN([C@H](CSN3CCCC3)C3CC3)[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,-1.4358884451818692e-14,-1.379637145267528e-14,-0.0788952544569578,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00180,1,81d75b80,MDM2_SCAF_32,C1CCC([C@H]2CC(CC3NCCS3)CN(CC3CC3)[C@@H]2C2CCCCC2)CC1,C1CCC([C@H]2CC(CC3NCCS3)CN(CC3CC3)[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,5.1280353420403284e-15,-6.315935428978668e-15,5.551115123125783e-17,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00184,1,8280ebad,MDM2_SCAF_34,C1CCC([C@H]2CC(C[C@H]3CCCCN3)CN(CC3CC3)[C@@H]2C2CCCCC2)CC1,C1CCC([C@H]2CC(C[C@H]3CCCCN3)CN(CC3CC3)[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,-4.181359443393447e-15,-7.566818744458209e-15,-2.727976574793242e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00194,1,8644b171,MDM2_SCAF_64,C1CCC(CN2CC3CCCC[C@@H]3[C@]2(OCC2CC2)C2CCCCC2)CC1,C1CCC(CN2CC3CCCC[C@@H]3[C@]2(OCC2CC2)C2CCCCC2)CC1,Polycyclic_Hetero,-3.948587488723985e-14,9.40834711725204e-15,-5.652621228234368e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00196,1,87ccdfb5,MDM2_SCAF_61,C1CC([C@@H]2CS[C@H](CNC[C@H]3CNNN3)C2)C([C@H]2CSC(CNCC3CNNN3)C2)C1,C1CC([C@@H]2CS[C@H](CNC[C@H]3CNNN3)C2)C([C@H]2CSC(CNCC3CNNN3)C2)C1,Polycyclic_Hetero,4.0819706823204385e-15,-1.2166827667125003e-16,0.0196324357154819,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00201,1,89c2f209,MDM2_SCAF_15,C1CCC(CN2CNC(C3CCCCC3)[C@@H]2[C@H]2C(CNCCN3CCOCC3)NC3CCCCC32)CC1,C1CCC(CN2CNC(C3CCCCC3)[C@@H]2[C@H]2C(CNCCN3CCOCC3)NC3CCCCC32)CC1,Polycyclic_Hetero,4.230658376816288e-15,-3.099175762357884e-15,-0.0011989010628094,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00202,1,89d1b783,MDM2_SCAF_48,C1CCC([C@H]2C[C@H]3[C@@H](N2)[C@H](C2CCCCC2)[C@]2(CN[C@@H]4CCCC[C@H]42)N3CC2CC2)CC1,C1CCC([C@H]2C[C@H]3[C@@H](N2)[C@H](C2CCCCC2)[C@]2(CN[C@@H]4CCCC[C@H]42)N3CC2CC2)CC1,Polycyclic_Hetero,1.2982756159567262e-14,8.496632752655982e-15,-1.297453228531078e-14,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00206,1,8b7236b6,MDM2_SCAF_5,C1CNCN1,C1CNCN1,Monocyclic_Hetero,-2.818258447125397e-16,-1.3664283380001927e-16,-6.746739918875951e-16,2,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00223,1,934dcdfd,MDM2_SCAF_39,C1CCC(CC2COC(CC3CCCCC3)[C@@H]2C2CNC3CCCCC32)CC1,C1CCC(CC2COC(CC3CCCCC3)[C@@H]2C2CNC3CCCCC32)CC1,Polycyclic_Hetero,-1.0913644417411128e-14,8.863533955500565e-15,-4.748104497095533e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00226,1,94995f78,MDM2_SCAF_38,C1CCC(CC2CNC(CC3CCCCC3)[C@H]2[C@H]2CNC3CCCC[C@H]32)CC1,C1CCC(CC2CNC(CC3CCCCC3)[C@H]2[C@H]2CNC3CCCC[C@H]32)CC1,Polycyclic_Hetero,1.1228255562560366e-14,9.493907161929716e-15,-0.0295834419643318,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00228,1,9682f4ff,MDM2_SCAF_47,C1CCC(CN2CC[C@H](C3CCCCC3)[C@]23CNC2CCCCC23)CC1,C1CCC(CN2CC[C@H](C3CCCCC3)[C@]23CNC2CCCCC23)CC1,Polycyclic_Hetero,2.0637086810679386e-15,1.8298271394833e-15,-4.7315093020054465e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00233,1,9ae6da2b,MDM2_SCAF_52,C1CCC2C(C1)C1NNNC1C1CCCCC1C1NNNC21,C1CCC2C(C1)C1NNNC1C1CCCCC1C1NNNC21,Polycyclic_Hetero,-8.469720651323069e-15,-6.063525749875855e-15,-1.8446782563002602e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00258,1,ab87471f,MDM2_SCAF_65,C1CCC(CN2C(C3CCC4SCCC4C3)NC3NCNC(NCC4CC4)C32)CC1,C1CCC(CN2C(C3CCC4SCCC4C3)NC3NCNC(NCC4CC4)C32)CC1,Polycyclic_Hetero,-8.887867610834815e-15,-4.106304337654689e-15,9.19203830251294e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00277,1,b802407d,MDM2_SCAF_2,C1CCC(CN2CC3CCCCC3NC[C@@H]2C2CCCCC2)CC1,C1CCC(CN2CC3CCCCC3NC[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,-1.2725931419765855e-14,1.5314138845923253e-14,0.0122012026226878,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00288,1,c0cae208,MDM2_SCAF_51,C1CCC([C@H]2C3N[C@H](C4CNCNC4)NC3CN2C2CCCCC2)CC1,C1CCC([C@H]2C3N[C@H](C4CNCNC4)NC3CN2C2CCCCC2)CC1,Polycyclic_Hetero,-1.2803433527061806e-14,1.7298982759082438e-14,-0.0030248272046004,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00292,1,c246366b,MDM2_SCAF_66,C1CCC(CN2C3[C@H]([C@@H]4CCCNC4)NC([C@H]4NCON4)C[C@H]3N[C@H]2N2CCO[C@@H]3CCC[C@H]32)CC1,C1CCC(CN2C3[C@H]([C@@H]4CCCNC4)NC([C@H]4NCON4)C[C@H]3N[C@H]2N2CCO[C@@H]3CCC[C@H]32)CC1,Polycyclic_Hetero,1.9957891548555755e-15,6.363537148204427e-15,9.007174091547152e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00301,1,c9b79d6e,MDM2_SCAF_53,C1CCC([C@H]2[C@@H]3CNC[C@@H]3N(CC3CC3)[C@@]23CNC2CCCCC23)CC1,C1CCC([C@H]2[C@@H]3CNC[C@@H]3N(CC3CC3)[C@@]23CNC2CCCCC23)CC1,Polycyclic_Hetero,1.9936189451422813e-14,-7.904787935331115e-15,0.0096184257220989,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00313,1,d000c614,MDM2_SCAF_30,C1CCC([C@H]2OCCN(CC3CC3)[C@@H]2C2CCCCC2)CC1,C1CCC([C@H]2OCCN(CC3CC3)[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,2.532087600022287e-15,-1.0432200912091822e-14,-3.8331910744952774e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00327,1,dff1bb21,MDM2_SCAF_69,C1CCC([C@H]2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,C1CCC([C@H]2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,Polycyclic_Hetero,-1.875422893905265e-14,-8.426308084334521e-16,2.3279099445826202e-14,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00331,1,e1a2b3c4,MDM2_SCAF_63,C1CCC(CN2CC3CCCCC3[C@]2(OCC2CC2)C2CCCCC2)CC1,C1CCC(CN2CC3CCCCC3[C@]2(OCC2CC2)C2CCCCC2)CC1,Polycyclic_Hetero,4.187126835729162e-15,-2.258510838666033e-15,-1.2371056560108889e-15,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00338,1,e3aa9b75,MDM2_SCAF_46,C1CCC([C@H]2[C@@H]3NCC[C@@H]3N(CC3CC3)[C@@]23CNC2CCCCC23)CC1,C1CCC([C@H]2[C@@H]3NCC[C@@H]3N(CC3CC3)[C@@]23CNC2CCCCC23)CC1,Polycyclic_Hetero,7.355483743455037e-14,-1.6438132906142317e-13,0.0096184257220256,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00342,1,e7872517,MDM2_SCAF_9,C1CCC([C@@H]2CNC[C@@]23CNC2CCCCC23)CC1,C1CCC([C@@H]2CNC[C@@]23CNC2CCCCC23)CC1,Polycyclic_Hetero,5.852914524921845e-14,-3.8631229734405965e-14,-0.0055660484220599,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00369,1,fe02860c,MDM2_SCAF_40,C1CCC([C@H]2C3CCCCC3CCN2C2CCCCC2OCC2NNNN2)CC1,C1CCC([C@H]2C3CCCCC3CCN2C2CCCCC2OCC2NNNN2)CC1,Polycyclic_Hetero,2.5393267735454276e-14,1.3180814464577554e-14,1.2127837314659632e-14,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDM2,LR-SCAF00370,1,fe15cea1,MDM2_SCAF_36,C1CCC([C@H]2CCCN(CC3CCCC(C4CC4)N3)[C@@H]2C2CCCCC2)CC1,C1CCC([C@H]2CCCN(CC3CCCC(C4CC4)N3)[C@@H]2C2CCCCC2)CC1,Polycyclic_Hetero,-1.2488508725648382e-14,-7.087423740985459e-15,0.0832083022896355,1,116,0.008620689655172414,4.060501683769947,0.9434108443622766
MDMX,LR-SCAF00166,3,788cb04f,MDMX_SCAF_2,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,Polycyclic_Hetero,2.775557561562891e-14,-1.4461366577168708e-15,5.764619550938313e-15,2,4,0.75,0.5623351446188083,0.8112781244591328
MDMX,LR-SCAF00169,1,7a0f29f7,MDMX_SCAF_1,C1CCC(CN2CNC(C3CCCCC3)[C@@H]2C2C(CN3CCCC3)NC3CCCCC32)CC1,C1CCC(CN2CNC(C3CCCCC3)[C@@H]2C2C(CN3CCCC3)NC3CCCCC32)CC1,Polycyclic_Hetero,7.492046199117527e-15,-4.508811624712989e-15,5.0213428186693554e-14,1,4,0.25,0.5623351446188083,0.8112781244591328
Parkin,LR-SCAF00298,1,c7612d7c,Parkin_SCAF_1,C1CCC(C[C@H]2CN3NCC(C4CCC(CN5CCCC6CCCCC65)CC4)C3CN2)CC1,C1CCC(C[C@H]2CN3NCC(C4CCC(CN5CCCC6CCCCC65)CC4)C3CN2)CC1,Polycyclic_Hetero,-5.046943255472477e-14,-3.469120415769901e-15,0.0528202965142303,1,1,1.0,-0.0,0.0
RNF146,LR-SCAF00348,2,ed5de95c,RNF146_SCAF_1,C1CO[C@H](O[C@@H]2CCO[C@H]2N2CNC3CNCNC32)C1,C1CO[C@H](O[C@@H]2CCO[C@H]2N2CNC3CNCNC32)C1,Polycyclic_Hetero,-1.1243531358476583e-14,1.3337815700383131e-14,-0.1157757227582936,1,2,1.0,-0.0,0.0
SOCS2,LR-SCAF00232,6,9a4eb7a7,SOCS2_SCAF_1,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,Polycyclic_Hetero,-1.0695148470555674e-14,-5.5141076889716106e-15,-0.0673846698786722,1,6,1.0,-0.0,0.0
TRIM21,LR-SCAF00231,12,9970801b,TRIM21_SCAF_2,C1CCCCC1,C1CCCCC1,Monocyclic,2.837236618486511e-16,-1.1719020815487765e-15,-1.6749718895820504e-16,6,106,0.11320754716981132,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00219,6,927a5aa0,TRIM21_SCAF_19,C1CCNCC1,C1CCNCC1,Monocyclic_Hetero,7.967482882604065e-16,1.8286026287943753e-15,2.938825653419532e-16,3,106,0.05660377358490566,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00220,4,92b2068f,TRIM21_SCAF_24,C1CCC(N2CCNCC2)CC1,C1CCC(N2CCNCC2)CC1,Bicyclic_Hetero,-1.101896351940468e-14,1.8665624601510444e-15,0.0969826037210653,1,106,0.03773584905660377,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00345,3,e8cf6b39,TRIM21_SCAF_27,C1CCC2NCCCC2C1,C1CCC2NCCCC2C1,Bicyclic_Hetero,9.868649107779167e-17,-1.8750433304780426e-15,2.302684791815139e-16,1,106,0.02830188679245283,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00115,2,52affb69,TRIM21_SCAF_76,C1CCC(CCCN2C[C@H](C3CCCCC3)C[C@H]2CNCCC2CCNCC2)CC1,C1CCC(CCCN2C[C@H](C3CCCCC3)C[C@H]2CNCCC2CCNCC2)CC1,Polycyclic_Hetero,-5.800572642239089e-15,1.2061682242841206e-16,1.2423532710126444e-14,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00245,2,a0d1dc95,TRIM21_SCAF_16,C1NCC2CNNC2N1,C1NCC2CNNC2N1,Bicyclic_Hetero,-3.9439351255731745e-15,5.56168867574126e-15,9.747493817393488e-16,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00302,2,ca2a6d6b,TRIM21_SCAF_49,C1CCSCC1,C1CCSCC1,Monocyclic_Hetero,-8.604228440844963e-16,4.454769886308441e-15,7.528699885739343e-16,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00303,2,ca5eeffe,TRIM21_SCAF_17,C1CN(CC2CSNN2)CCO1,C1CN(CC2CSNN2)CCO1,Bicyclic_Hetero,1.5296406117057713e-15,-8.22387425648264e-17,-0.0295063356143377,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00325,2,dd6e25dc,TRIM21_SCAF_6,C1CCC(N2CCCC2)NC1,C1CCC(N2CCCC2)NC1,Bicyclic_Hetero,-3.667564336520345e-15,4.37198170386872e-15,-1.638536050136438e-15,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00347,2,eccebd60,TRIM21_SCAF_35,C1CSCN1,C1CSCN1,Monocyclic_Hetero,5.181040781584064e-16,-5.851800525628429e-16,-1.8503717077085943e-16,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00359,2,f55f0cdc,TRIM21_SCAF_14,C1CCC2OCCCC2C1,C1CCC2OCCCC2C1,Bicyclic_Hetero,-1.2468658584251757e-15,-8.540177112501206e-18,8.625578883626216e-16,1,106,0.018867924528301886,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00001,1,0083d9fe,TRIM21_SCAF_43,C1CCC(O[C@H]2CCNC2)CC1,C1CCC(O[C@H]2CCNC2)CC1,Bicyclic_Hetero,-1.1030602954340265e-15,-3.044159906230267e-16,-0.0089859170922841,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00008,1,053d8906,TRIM21_SCAF_39,C1CC[C@H]2NCCCC2C1,C1CC[C@H]2NCCCC2C1,Bicyclic_Hetero,-2.796117247204098e-16,3.6185046728523623e-16,-3.659624044134775e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00010,1,06f0bb70,TRIM21_SCAF_29,C1CCC(CN2CCNC2)CC1,C1CCC(CN2CCNC2)CC1,Bicyclic_Hetero,3.05311331771918e-16,-1.3895135042574225e-15,0.096982603721072,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00029,1,0faf60ca,TRIM21_SCAF_51,C1CNCC(CNCC2CC2)C1,C1CNCC(CNCC2CC2)C1,Bicyclic_Hetero,1.3877787807814457e-17,-5.075692470490889e-16,-0.1604736359480039,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00035,1,133168ec,TRIM21_SCAF_71,C1CCC(CN2CCNCC2)CC1,C1CCC(CN2CCNCC2)CC1,Bicyclic_Hetero,1.3576441558273342e-15,3.159377521504731e-15,0.0697988922692552,2,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00038,1,15b30740,TRIM21_SCAF_68,C1CCC2(CCCC2)OC1,C1CCC2(CCCC2)OC1,Bicyclic_Hetero,3.3562896052129727e-15,3.75767792950053e-16,6.319731063250891e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00044,1,1cb86c8a,TRIM21_SCAF_62,C1CCC(CN2CCOCC2)CC1,C1CCC(CN2CCOCC2)CC1,Bicyclic_Hetero,1.815541181445844e-15,4.37558486175797e-16,0.063519871688491,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00050,1,25ff9195,TRIM21_SCAF_72,C1CCC2SC3CCCCC3NC2C1,C1CCC2SC3CCCCC3NC2C1,Polycyclic_Hetero,4.491645151054919e-15,-2.5503408908532167e-15,0.0718884137729462,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00064,1,31cd49bd,TRIM21_SCAF_10,C1CNC2[C@H](CNC3CC3)CNN2C1,C1CNC2[C@H](CNC3CC3)CNN2C1,Polycyclic_Hetero,-9.926699984883753e-16,-3.787819731074063e-16,-0.012421341158841,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00066,1,32fb4803,TRIM21_SCAF_1,C1CNC2NCNN2C1,C1CNC2NCNN2C1,Bicyclic_Hetero,4.440892098500626e-16,-1.4802973661668757e-15,4.7580986769649563e-17,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00068,1,33529d62,TRIM21_SCAF_73,C1CCC(N2CC3CCCCC3NC2CN2CCNCC2)CC1,C1CCC(N2CC3CCCCC3NC2CN2CCNCC2)CC1,Polycyclic_Hetero,5.201112610277852e-15,1.2171055124195783e-14,-7.033921467879382e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00071,1,355b794b,TRIM21_SCAF_59,C1CCN([C@H]2NNCS2)CC1,C1CCN([C@H]2NNCS2)CC1,Bicyclic_Hetero,-1.971926895276528e-14,1.007740899275142e-15,0.0232915057874426,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00073,1,3601580f,TRIM21_SCAF_34,C1NCC(C2NCCS2)N1,C1NCC(C2NCCS2)N1,Bicyclic_Hetero,-7.047502678055341e-16,-3.9388782091049026e-15,-0.0572641915567652,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00092,1,4168d13e,TRIM21_SCAF_5,C1CCC(C(C2CCCCC2)N2CCC2)CC1,C1CCC(C(C2CCCCC2)N2CCC2)CC1,Polycyclic_Hetero,-3.5140972257700605e-15,5.671791538845909e-15,7.395050755329303e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00094,1,41e54732,TRIM21_SCAF_41,C1CCC(C2CCCCC2)CC1,C1CCC(C2CCCCC2)CC1,Bicyclic,-2.6645352591003757e-15,-1.293083287504594e-15,0.0204679968080947,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00095,1,4201b5e7,TRIM21_SCAF_31,C1CC(C2NCNO2)CCN1,C1CC(C2NCNO2)CCN1,Bicyclic_Hetero,-4.526293869625638e-15,-1.906594540365894e-15,0.0156415788101012,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00107,1,4c4bef8e,TRIM21_SCAF_48,C1COC(CN2CCNCC2)C1,C1COC(CN2CCNCC2)C1,Bicyclic_Hetero,7.312668988864364e-15,6.291263806209222e-16,0.0203835371761119,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00109,1,4cab11d7,TRIM21_SCAF_78,C1CCC(CNCC2CCC(C3CCCCC3)CC2)CC1,C1CCC(CNCC2CCC(C3CCCCC3)CC2)CC1,Polycyclic_Hetero,4.318384730266126e-15,-5.283130255112814e-16,-0.093133393215878,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00120,1,546ff65b,TRIM21_SCAF_54,C1COC(CN2CCSCC2)C1,C1COC(CN2CCSCC2)C1,Bicyclic_Hetero,2.8482963114521257e-15,2.117080457302454e-15,-0.0600586216813808,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00126,1,5999df73,TRIM21_SCAF_42,C1CCC(CCN2CCCCC2)CC1,C1CCC(CCN2CCCCC2)CC1,Bicyclic_Hetero,9.29171269840131e-15,0.0349810493193983,-3.75767792950053e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00133,1,5dc0c122,TRIM21_SCAF_8,C1CC[C@H]2C(C1)[C@H]1CC[C@@H]2CN1,C1CC[C@H]2C(C1)[C@H]1CC[C@@H]2CN1,Polycyclic_Hetero,5.01391043379103e-16,-1.1424553059852418e-15,-0.152258158592929,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00135,1,5f481d92,TRIM21_SCAF_74,C1CCC(C2NNC[C@@H]2CN[C@H]2C[C@@H](C3CCCCC3)C2)CC1,C1CCC(C2NNC[C@@H]2CN[C@H]2C[C@@H](C3CCCCC3)C2)CC1,Polycyclic_Hetero,-2.1316282072803005e-15,9.39988827515966e-16,0.0383327978554409,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00144,1,650cd44b,TRIM21_SCAF_66,C1C[C@@H]2CNC[C@@H]2C1,C1C[C@@H]2CNC[C@@H]2C1,Bicyclic_Hetero,1.4802973661668757e-15,3.7007434154171886e-16,1.3534147347811433e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00148,1,6b18dffe,TRIM21_SCAF_55,C1CO[C@@H](CNCC2CCNN2)C1,C1CO[C@@H](CNCC2CCNN2)C1,Bicyclic_Hetero,5.9674487573602164e-15,-3.5839387013680835e-15,-0.1604736359480074,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00152,1,70532317,TRIM21_SCAF_18,C1CCN(CCNC2NCCS2)C1,C1CCN(CCNC2NCCS2)C1,Bicyclic_Hetero,-3.802513859341161e-15,-2.6645352591003757e-15,-0.1604736359480106,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00153,1,70c32d6f,TRIM21_SCAF_77,C1CCC([C@@H]2C[C@@H](CNCCC3CCNCC3)N(CCCC3CCCO3)C2)CC1,C1CCC([C@@H]2C[C@@H](CNCCC3CCNCC3)N(CCCC3CCCO3)C2)CC1,Polycyclic_Hetero,1.346875827242624e-14,-6.275681728670622e-15,3.06479987587313e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00156,1,732bbfed,TRIM21_SCAF_63,C1CS[C@@H](CN2CCNCC2)C1,C1CS[C@@H](CN2CCNCC2)C1,Bicyclic_Hetero,6.661338147750939e-15,-1.4728958793360413e-15,-0.0904780547977221,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00159,1,74f865b6,TRIM21_SCAF_60,C1CN(CC2CNSN2)CCO1,C1CN(CC2CNSN2)CCO1,Bicyclic_Hetero,8.552829226741946e-16,-7.187666100165829e-15,-0.02950633561434,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00167,1,7891074f,TRIM21_SCAF_23,C1CCC(C2NNCO2)CC1,C1CCC(C2NNCO2)CC1,Bicyclic_Hetero,3.437579439209744e-15,3.947459643111667e-16,6.003428207232328e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00188,1,83e3ca04,TRIM21_SCAF_67,C1COC(CN2CCCC2)C1,C1COC(CN2CCCC2)C1,Bicyclic_Hetero,-3.251367429259387e-15,-2.9341608507950564e-15,0.1420566366445815,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00191,1,85503210,TRIM21_SCAF_40,C1CNOC1,C1CNOC1,Monocyclic_Hetero,2.7755575615628914e-17,-2.410687390449103e-15,-6.106226635438361e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00198,1,88684ca7,TRIM21_SCAF_9,C1CCN([C@H]2CCNCN2)CC1,C1CCN([C@H]2CCNCN2)CC1,Bicyclic_Hetero,-3.1086244689504387e-15,-1.5041731301373088e-16,-0.0089859170922885,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00203,1,8a351e54,TRIM21_SCAF_64,C1CCC(N2CCN(CC3CC3)CC2)CC1,C1CCC(N2CCN(CC3CC3)CC2)CC1,Polycyclic_Hetero,1.0636993931170548e-14,3.822339270495182e-15,0.0368583824030529,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00207,1,8c4ac105,TRIM21_SCAF_58,C1CCCC2(CC1)CCCNC2,C1CCCC2(CC1)CCCNC2,Bicyclic_Hetero,-4.629293581467319e-15,-8.107992391959476e-16,-0.0008872273866127,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00208,1,8c4f468e,TRIM21_SCAF_3,C1CCN(CC2CCNO2)NC1,C1CCN(CC2CCNO2)NC1,Bicyclic_Hetero,-1.4164914452114066e-15,-0.0600586216813833,8.728649986708127e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00212,1,8e023bd7,TRIM21_SCAF_36,C1CO[C@@H](CNC2CCNCC2)C1,C1CO[C@@H](CNC2CCNCC2)C1,Bicyclic_Hetero,4.676393952208993e-15,2.5299627712670235e-15,0.0933765827164893,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00217,1,91b5e5af,TRIM21_SCAF_21,C1CSCCN1,C1CSCCN1,Monocyclic_Hetero,-6.735353016059284e-16,-2.7385501274087196e-16,0.0896873219153101,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00218,1,922af821,TRIM21_SCAF_46,C1NNCC2NNCC12,C1NNCC2NNCC12,Bicyclic_Hetero,-3.3306690738754696e-16,3.806478941571965e-16,6.344131569286607e-17,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
